,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close
245,AAPL,191.90499877929688,192.4499969482422,191.89999389648438,192.1199951171875,2809737.0,192.67999267578125,176.7623291015625
246,AAPL,192.11500549316406,192.72999572753906,192.11000061035156,192.67999267578125,4109754.0,192.52000427246094,176.76119995117188
247,AAPL,192.6750030517578,193.1300048828125,192.02000427246094,192.52000427246094,7753795.0,186.1898956298828,176.75938415527344
248,AAPL,187.80099487304688,188.44000244140625,186.00999450683594,186.1898956298828,21173291.0,186.80499267578125,176.7587127685547
249,AAPL,186.17999267578125,186.90499877929688,185.18429565429688,186.80499267578125,9010595.0,186.61500549316406,176.78070068359375
250,AAPL,186.8000030517578,187.35000610351562,186.57000732421875,186.61500549316406,6143754.0,185.2949981689453,176.7767333984375
251,AAPL,186.61500549316406,187.0399932861328,185.25999450683594,185.2949981689453,5381701.0,184.4949951171875,176.7734375
252,AAPL,185.2899932861328,185.5399932861328,184.22999572753906,184.4949951171875,7228643.0,184.4199981689453,176.77481079101562
253,AAPL,184.49000549316406,184.67999267578125,183.88499450683594,184.4199981689453,8238940.0,185.52499389648438,176.7772216796875
254,AAPL,184.4199981689453,185.63999938964844,184.4149932861328,185.52499389648438,9447841.0,183.9586944580078,176.7776641845703
255,AAPL,184.66799926757812,185.8800048828125,183.6300048828125,183.9586944580078,15935130.0,184.1999969482422,176.773681640625
256,AAPL,183.9550018310547,184.27000427246094,183.4499969482422,184.1999969482422,7040280.0,183.92999267578125,176.77520751953125
257,AAPL,184.19000244140625,184.3800048828125,183.42999267578125,183.92999267578125,5295920.0,184.4730987548828,176.77455139160156
258,AAPL,183.92709350585938,184.5500030517578,183.85169982910156,184.4730987548828,3968490.0,184.74000549316406,176.77394104003906
259,AAPL,184.47500610351562,184.82000732421875,183.80499267578125,184.74000549316406,4500805.0,184.38999938964844,176.77182006835938
260,AAPL,184.74949645996094,184.94000244140625,184.21009826660156,184.38999938964844,4256338.0,184.25,176.77024841308594
261,AAPL,184.38999938964844,184.52000427246094,183.75,184.25,5053608.0,181.67999267578125,176.76904296875
262,AAPL,182.14999389648438,183.0872039794922,181.22760009765625,181.67999267578125,16075231.0,182.125,176.76959228515625
263,AAPL,181.6699981689453,182.35499572753906,180.8800048828125,182.125,10313237.0,182.13999938964844,176.7775421142578
264,AAPL,182.1269989013672,182.44000244140625,181.32000732421875,182.13999938964844,7509793.0,182.9149932861328,176.77464294433594
265,AAPL,182.1300048828125,182.99000549316406,181.9600067138672,182.9149932861328,4961844.0,182.5,176.772216796875
266,AAPL,182.91000366210938,183.07000732421875,182.4199981689453,182.5,4172442.0,181.94009399414062,176.76820373535156
267,AAPL,182.5,182.66000366210938,181.87210083007812,181.94009399414062,6011068.0,181.9199981689453,176.76693725585938
268,AAPL,181.94500732421875,182.4149932861328,181.42999267578125,181.9199981689453,7594098.0,182.07000732421875,176.7679901123047
269,AAPL,181.99000549316406,182.75999450683594,181.52000427246094,182.07000732421875,13194900.0,182.0876007080078,176.76853942871094
270,AAPL,182.06629943847656,182.74000549316406,181.96499633789062,182.0876007080078,5524889.0,181.36500549316406,176.76712036132812
271,AAPL,182.0800018310547,182.22500610351562,181.32000732421875,181.36500549316406,4494198.0,181.74000549316406,176.7654571533203
272,AAPL,181.36000061035156,181.86000061035156,181.2100067138672,181.74000549316406,4262774.0,181.1199951171875,176.7663116455078
273,AAPL,181.7449951171875,182.22999572753906,180.4199981689453,181.1199951171875,9901415.0,180.27999877929688,176.76551818847656
274,AAPL,181.11000061035156,181.38999938964844,180.1699981689453,180.27999877929688,7993182.0,181.1699981689453,176.7656707763672
275,AAPL,180.2799072265625,181.25999450683594,180.23809814453125,181.1699981689453,6775472.0,183.80999755859375,176.7661895751953
276,AAPL,182.0850067138672,183.88499450683594,181.5,183.80999755859375,13311025.0,183.2449951171875,176.76388549804688
277,AAPL,183.82000732421875,183.8800048828125,183.2100067138672,183.2449951171875,5198974.0,183.99009704589844,176.7542724609375
278,AAPL,183.2449951171875,184.57000732421875,183.23500061035156,183.99009704589844,5720535.0,184.11500549316406,176.75218200683594
279,AAPL,184.0,184.47000122070312,183.9600067138672,184.11500549316406,4151910.0,184.83250427246094,176.74989318847656
280,AAPL,184.1199951171875,184.875,184.0500030517578,184.83250427246094,3724042.0,185.22000122070312,176.74928283691406
281,AAPL,184.83999633789062,185.4199981689453,184.6999969482422,185.22000122070312,5370765.0,185.5500030517578,176.74737548828125
