,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close,price_t_plus_3,Predicted_Close_t_3
1014,TSLA,178.4600067138672,178.69000244140625,177.07000732421875,177.49000549316406,5697717.0,176.25,176.19549560546875,177.39999389648438,178.4979705810547
1015,TSLA,177.5,177.7698974609375,175.5800018310547,176.25,5976517.0,177.3300018310547,176.2068634033203,176.752197265625,178.3712921142578
1016,TSLA,176.24099731445312,177.38999938964844,176.1300048828125,177.3300018310547,4637943.0,177.39999389648438,175.46676635742188,175.94500732421875,177.5620880126953
1017,TSLA,177.32000732421875,177.74000549316406,176.75,177.39999389648438,3960904.0,176.752197265625,175.80911254882812,175.75999450683594,178.27687072753906
1018,TSLA,176.05999755859375,178.57000732421875,175.62069702148438,176.752197265625,14101822.0,175.94500732421875,176.8511962890625,174.86000061035156,179.63153076171875
1019,TSLA,176.75999450683594,176.88499450683594,175.29010009765625,175.94500732421875,7841860.0,175.75999450683594,174.82972717285156,173.72999572753906,178.18190002441406
1020,TSLA,175.97999572753906,176.24000549316406,175.3000030517578,175.75999450683594,4879958.0,174.86000061035156,174.4166717529297,175.0,177.35159301757812
1021,TSLA,175.77999877929688,176.08399963378906,174.35000610351562,174.86000061035156,5389855.0,173.72999572753906,174.73944091796875,173.7899932861328,177.93661499023438
1022,TSLA,174.86500549316406,174.89999389648438,173.42999267578125,173.72999572753906,5312827.0,175.0,174.49952697753906,169.7550048828125,177.56201171875
1023,TSLA,173.72000122070312,175.00990295410156,173.1699981689453,175.0,5475787.0,173.7899932861328,173.75115966796875,168.4123992919922,176.6140594482422
1024,TSLA,174.94000244140625,174.9499969482422,173.52000427246094,173.7899932861328,3939643.0,169.7550048828125,173.58090209960938,167.84500122070312,176.70559692382812
1025,TSLA,173.9199981689453,174.75,167.6999969482422,169.7550048828125,21259041.0,168.4123992919922,174.12957763671875,168.67999267578125,177.28778076171875
1026,TSLA,169.74000549316406,170.1699981689453,168.27000427246094,168.4123992919922,9834691.0,167.84500122070312,170.33929443359375,170.02999877929688,171.841064453125
1027,TSLA,168.41000366210938,169.1199951171875,167.4199981689453,167.84500122070312,8017373.0,168.67999267578125,167.12777709960938,169.67840576171875,170.3401336669922
1028,TSLA,167.84640502929688,169.09629821777344,167.50999450683594,168.67999267578125,6208819.0,170.02999877929688,167.8250732421875,170.5800018310547,168.7930450439453
1029,TSLA,168.67269897460938,170.16000366210938,168.67269897460938,170.02999877929688,5546817.0,169.67840576171875,167.31837463378906,175.88999938964844,168.7586212158203
1030,TSLA,170.00999450683594,170.22999572753906,169.1300048828125,169.67840576171875,5815826.0,170.5800018310547,168.0859832763672,178.41000366210938,169.9069061279297
1031,TSLA,169.67999267578125,170.72999572753906,169.24000549316406,170.5800018310547,4763283.0,175.88999938964844,168.72276306152344,178.92999267578125,170.66778564453125
1032,TSLA,171.25,175.9199981689453,169.8000030517578,175.88999938964844,23229510.0,178.41000366210938,169.64553833007812,178.9600067138672,171.74635314941406
1033,TSLA,175.86000061035156,178.44000244140625,175.66099548339844,178.41000366210938,15551335.0,178.92999267578125,170.3925018310547,180.3300018310547,172.01629638671875
